BNBBUSD,BNBBTC,BNBETH,BTCBUSD,DOGEBUSD,DOGEBTC,ETHBUSD,ETHBTC
486.30000000,0.00777600,0.12810000,62561.28000000,0.24430000,0.00000390,3798.08000000,0.06071200
486.40000000,0.00776600,0.12810000,62651.97000000,0.24440000,0.00000390,3797.57000000,0.06061800
483.80000000,0.00775400,0.12810000,62400.00000000,0.24270000,0.00000388,3774.72000000,0.06049900
485.10000000,0.00776800,0.12840000,62449.99000000,0.24370000,0.00000390,3779.33000000,0.06052000
485.70000000,0.00775800,0.12810000,62594.47000000,0.24380000,0.00000390,3789.35000000,0.06053200
483.90000000,0.00770600,0.12760000,62785.39000000,0.24380000,0.00000389,3789.06000000,0.06034500
482.20000000,0.00763500,0.12680000,63164.02000000,0.24440000,0.00000386,3805.00000000,0.06025400
484.60000000,0.00764700,0.12690000,63367.00000000,0.24510000,0.00000387,3819.01000000,0.06026800
484.10000000,0.00764900,0.12710000,63282.04000000,0.24400000,0.00000386,3810.19000000,0.06020900
483.70000000,0.00765300,0.12710000,63211.51000000,0.24410000,0.00000386,3806.69000000,0.06022000
483.20000000,0.00762300,0.12680000,63406.24000000,0.24390000,0.00000384,3811.92000000,0.06012300
482.90000000,0.00763600,0.12700000,63226.87000000,0.24240000,0.00000383,3799.00000000,0.06008500
483.30000000,0.00763600,0.12700000,63292.50000000,0.24440000,0.00000386,3806.42000000,0.06014200
483.60000000,0.00762000,0.12690000,63489.24000000,0.24360000,0.00000383,3810.32000000,0.06002400
482.70000000,0.00760800,0.12690000,63434.78000000,0.24260000,0.00000382,3806.45000000,0.06001200
483.10000000,0.00758300,0.12650000,63720.14000000,0.24180000,0.00000379,3820.51000000,0.05996300
484.10000000,0.00758600,0.12630000,63845.02000000,0.24120000,0.00000377,3833.90000000,0.06005300
484.50000000,0.00759500,0.12690000,63783.21000000,0.24130000,0.00000379,3817.79000000,0.05985800
483.60000000,0.00753300,0.12660000,64183.88000000,0.24180000,0.00000376,3816.97000000,0.05946300
484.40000000,0.00752900,0.12660000,64317.12000000,0.24300000,0.00000378,3825.83000000,0.05948600
483.30000000,0.00753800,0.12670000,64124.72000000,0.24410000,0.00000380,3816.19000000,0.05951600
482.60000000,0.00751500,0.12640000,64207.32000000,0.24390000,0.00000380,3815.27000000,0.05941700
482.90000000,0.00753000,0.12690000,64103.83000000,0.24270000,0.00000378,3807.16000000,0.05936900
484.90000000,0.00758000,0.12690000,63964.15000000,0.24340000,0.00000380,3819.58000000,0.05971400
483.80000000,0.00758100,0.12690000,63819.45000000,0.24370000,0.00000382,3812.02000000,0.05973800
485.10000000,0.00755900,0.12700000,64180.00000000,0.24400000,0.00000381,3819.45000000,0.05951200
485.00000000,0.00756900,0.12730000,64075.00000000,0.24510000,0.00000382,3813.26000000,0.05951400
486.80000000,0.00758600,0.12700000,64178.65000000,0.24530000,0.00000383,3833.99000000,0.05973300
486.60000000,0.00760500,0.12670000,63996.22000000,0.24640000,0.00000386,3843.68000000,0.06005900
486.60000000,0.00761000,0.12620000,63960.76000000,0.24590000,0.00000384,3856.99000000,0.06030300
487.10000000,0.00759800,0.12560000,64090.55000000,0.24540000,0.00000382,3878.47000000,0.06052200
487.50000000,0.00760300,0.12580000,64128.83000000,0.24560000,0.00000383,3871.23000000,0.06037400
487.00000000,0.00758600,0.12570000,64206.32000000,0.24550000,0.00000382,3869.55000000,0.06027500
487.60000000,0.00757100,0.12570000,64439.98000000,0.24590000,0.00000381,3878.05000000,0.06017800
488.10000000,0.00759300,0.12600000,64282.61000000,0.24540000,0.00000382,3877.54000000,0.06031200
486.90000000,0.00758700,0.12520000,64172.02000000,0.24450000,0.00000380,3885.28000000,0.06055100
483.10000000,0.00754300,0.12490000,64039.43000000,0.24360000,0.00000381,3865.38000000,0.06036200
485.00000000,0.00757400,0.12560000,64064.81000000,0.24340000,0.00000380,3864.20000000,0.06031700
484.20000000,0.00755600,0.12510000,64073.72000000,0.24320000,0.00000380,3871.09000000,0.06041500
484.40000000,0.00755100,0.12490000,64136.43000000,0.24360000,0.00000380,3877.98000000,0.06046500
485.30000000,0.00756300,0.12500000,64160.24000000,0.24450000,0.00000382,3882.47000000,0.06051400
484.20000000,0.00756900,0.12510000,63952.99000000,0.24390000,0.00000382,3868.10000000,0.06048900
483.50000000,0.00757400,0.12530000,63839.42000000,0.24320000,0.00000380,3858.62000000,0.06045100
483.60000000,0.00757300,0.12530000,63854.68000000,0.24330000,0.00000382,3857.53000000,0.06041100
484.50000000,0.00758600,0.12570000,63852.22000000,0.24300000,0.00000380,3853.45000000,0.06034700
483.90000000,0.00758300,0.12580000,63796.79000000,0.24230000,0.00000380,3843.39000000,0.06025200
484.20000000,0.00758900,0.12580000,63803.44000000,0.24230000,0.00000380,3847.21000000,0.06029700
485.50000000,0.00759200,0.12590000,63976.13000000,0.24300000,0.00000379,3859.89000000,0.06033200
485.00000000,0.00758800,0.12580000,63938.01000000,0.24310000,0.00000380,3856.53000000,0.06031300
484.50000000,0.00757700,0.12570000,63942.72000000,0.24340000,0.00000380,3854.15000000,0.06027200
483.90000000,0.00757900,0.12590000,63851.96000000,0.24270000,0.00000380,3844.95000000,0.06020900
485.00000000,0.00759300,0.12610000,63896.84000000,0.24310000,0.00000380,3847.22000000,0.06021600
484.70000000,0.00759100,0.12610000,63881.81000000,0.24290000,0.00000381,3844.81000000,0.06019800
486.10000000,0.00760300,0.12620000,63944.92000000,0.24350000,0.00000381,3853.67000000,0.06026500
485.90000000,0.00758800,0.12600000,64049.36000000,0.24350000,0.00000381,3857.44000000,0.06022900
485.20000000,0.00758300,0.12570000,63976.68000000,0.24530000,0.00000384,3860.48000000,0.06033500
486.20000000,0.00760900,0.12620000,63900.24000000,0.24520000,0.00000384,3855.55000000,0.06034200
485.40000000,0.00762000,0.12630000,63692.42000000,0.24450000,0.00000384,3843.63000000,0.06034900
485.50000000,0.00761100,0.12630000,63787.49000000,0.24510000,0.00000384,3841.74000000,0.06022300
485.50000000,0.00758800,0.12620000,63980.03000000,0.24550000,0.00000384,3846.19000000,0.06012100
484.80000000,0.00760400,0.12650000,63732.33000000,0.24470000,0.00000384,3831.98000000,0.06012000
484.40000000,0.00759600,0.12630000,63770.47000000,0.24460000,0.00000383,3835.89000000,0.06015600
484.20000000,0.00758700,0.12610000,63819.00000000,0.24460000,0.00000383,3838.44000000,0.06014000
485.20000000,0.00759500,0.12640000,63891.78000000,0.24510000,0.00000383,3841.14000000,0.06011800
485.10000000,0.00757700,0.12590000,64007.39000000,0.24500000,0.00000383,3852.83000000,0.06019400
485.80000000,0.00759200,0.12600000,63995.82000000,0.24510000,0.00000382,3852.18000000,0.06019700
486.00000000,0.00759300,0.12590000,64010.87000000,0.24500000,0.00000382,3858.59000000,0.06028000
486.00000000,0.00758600,0.12610000,64050.00000000,0.24510000,0.00000382,3856.91000000,0.06021200
485.70000000,0.00756900,0.12570000,64156.33000000,0.24540000,0.00000383,3862.73000000,0.06020900
485.30000000,0.00756500,0.12570000,64143.00000000,0.24480000,0.00000382,3862.66000000,0.06021600
485.40000000,0.00757700,0.12610000,64044.62000000,0.24500000,0.00000382,3851.37000000,0.06013000
486.00000000,0.00758100,0.12600000,64124.44000000,0.24460000,0.00000381,3858.07000000,0.06017100
485.60000000,0.00758800,0.12600000,64007.02000000,0.24370000,0.00000381,3853.06000000,0.06019200
485.50000000,0.00758500,0.12570000,64000.00000000,0.24400000,0.00000382,3861.15000000,0.06032900
485.30000000,0.00758100,0.12540000,64022.75000000,0.24440000,0.00000382,3869.11000000,0.06043700
485.50000000,0.00758700,0.12570000,63993.32000000,0.24460000,0.00000382,3862.92000000,0.06036900
485.40000000,0.00760100,0.12600000,63855.81000000,0.24370000,0.00000381,3853.08000000,0.06034400
486.00000000,0.00760800,0.12590000,63881.90000000,0.24390000,0.00000382,3858.99000000,0.06041100
485.80000000,0.00761200,0.12610000,63849.09000000,0.24400000,0.00000382,3853.95000000,0.06036700
485.40000000,0.00760500,0.12590000,63817.74000000,0.24350000,0.00000382,3854.96000000,0.06040300
485.50000000,0.00760900,0.12580000,63806.37000000,0.24350000,0.00000382,3859.72000000,0.06048300
486.10000000,0.00761500,0.12570000,63866.30000000,0.24360000,0.00000381,3866.76000000,0.06054500
486.10000000,0.00762000,0.12580000,63801.90000000,0.24400000,0.00000383,3861.45000000,0.06052300
487.50000000,0.00760700,0.12560000,64079.01000000,0.24500000,0.00000382,3878.68000000,0.06052700
487.10000000,0.00759600,0.12510000,64142.05000000,0.24590000,0.00000383,3892.00000000,0.06067700
488.00000000,0.00759600,0.12400000,64278.33000000,0.24650000,0.00000384,3934.57000000,0.06123100
490.00000000,0.00761400,0.12450000,64379.70000000,0.24600000,0.00000382,3934.21000000,0.06110600
489.80000000,0.00761200,0.12400000,64379.80000000,0.24630000,0.00000383,3946.36000000,0.06130300
489.70000000,0.00760400,0.12460000,64447.52000000,0.24580000,0.00000381,3932.96000000,0.06101900
493.70000000,0.00751100,0.12400000,65764.12000000,0.24790000,0.00000377,3978.91000000,0.06053700
493.70000000,0.00747600,0.12330000,66047.46000000,0.24980000,0.00000379,4000.85000000,0.06059000
496.40000000,0.00752500,0.12380000,65962.09000000,0.25250000,0.00000382,4007.26000000,0.06075300
495.70000000,0.00750100,0.12300000,66098.39000000,0.25360000,0.00000384,4029.50000000,0.06096000
497.30000000,0.00745300,0.12280000,66729.99000000,0.25340000,0.00000379,4051.09000000,0.06071000
497.30000000,0.00745500,0.12270000,66702.36000000,0.25240000,0.00000378,4049.05000000,0.06070400
496.70000000,0.00745800,0.12300000,66624.77000000,0.25190000,0.00000378,4040.69000000,0.06065000
498.10000000,0.00748200,0.12330000,66578.24000000,0.25150000,0.00000377,4036.99000000,0.06063300
499.40000000,0.00749100,0.12300000,66685.38000000,0.25230000,0.00000378,4062.07000000,0.06091900
499.90000000,0.00747300,0.12250000,66884.89000000,0.25230000,0.00000377,4081.79000000,0.06102600
501.90000000,0.00751400,0.12290000,66794.97000000,0.25140000,0.00000377,4084.60000000,0.06115800
504.40000000,0.00758500,0.12330000,66526.42000000,0.25320000,0.00000381,4089.13000000,0.06145000
502.10000000,0.00756000,0.12330000,66421.56000000,0.25120000,0.00000378,4075.00000000,0.06135600
502.40000000,0.00756200,0.12320000,66462.55000000,0.25640000,0.00000385,4078.12000000,0.06135400
499.80000000,0.00754900,0.12300000,66208.74000000,0.25240000,0.00000381,4063.79000000,0.06137300
499.20000000,0.00751200,0.12260000,66453.62000000,0.25300000,0.00000381,4071.80000000,0.06126800
500.60000000,0.00753300,0.12280000,66474.49000000,0.25350000,0.00000381,4079.62000000,0.06137200
500.30000000,0.00753900,0.12260000,66374.48000000,0.25340000,0.00000381,4076.76000000,0.06142400
503.00000000,0.00755300,0.12270000,66586.18000000,0.25310000,0.00000381,4097.04000000,0.06154500
503.30000000,0.00755400,0.12270000,66614.26000000,0.25440000,0.00000381,4102.53000000,0.06158500
503.80000000,0.00756300,0.12230000,66601.01000000,0.25560000,0.00000383,4117.04000000,0.06182300
505.10000000,0.00757700,0.12250000,66653.31000000,0.25470000,0.00000383,4123.14000000,0.06185500
504.30000000,0.00757100,0.12240000,66634.44000000,0.25620000,0.00000384,4121.33000000,0.06185700
504.50000000,0.00759100,0.12270000,66459.81000000,0.25750000,0.00000387,4111.11000000,0.06186300
503.00000000,0.00758700,0.12270000,66302.24000000,0.26040000,0.00000393,4100.15000000,0.06184500
503.50000000,0.00758400,0.12260000,66404.28000000,0.25740000,0.00000388,4101.46000000,0.06176700
501.80000000,0.00760100,0.12240000,66023.02000000,0.25580000,0.00000388,4097.28000000,0.06205800
500.00000000,0.00760400,0.12250000,65720.01000000,0.25340000,0.00000385,4080.01000000,0.06208800
501.20000000,0.00762500,0.12260000,65768.00000000,0.25490000,0.00000388,4090.19000000,0.06218700
500.80000000,0.00759100,0.12180000,66006.54000000,0.25590000,0.00000388,4109.16000000,0.06225300
502.20000000,0.00760600,0.12160000,66051.44000000,0.25710000,0.00000389,4132.27000000,0.06257100
502.70000000,0.00761900,0.12140000,65992.97000000,0.25660000,0.00000389,4141.40000000,0.06277100
501.20000000,0.00762300,0.12160000,65737.77000000,0.25540000,0.00000388,4115.74000000,0.06260500
501.70000000,0.00762300,0.12180000,65814.77000000,0.25600000,0.00000389,4117.35000000,0.06257000
502.50000000,0.00761700,0.12190000,65980.11000000,0.25640000,0.00000389,4124.49000000,0.06251300
501.90000000,0.00760900,0.12170000,65962.54000000,0.25560000,0.00000387,4119.38000000,0.06244800
501.00000000,0.00759200,0.12130000,65991.26000000,0.25480000,0.00000386,4132.76000000,0.06262900
500.40000000,0.00759200,0.12120000,65906.55000000,0.25400000,0.00000386,4126.62000000,0.06262200
501.20000000,0.00759100,0.12130000,66045.07000000,0.25510000,0.00000386,4134.65000000,0.06260100
502.60000000,0.00761800,0.12120000,66000.01000000,0.25630000,0.00000389,4149.81000000,0.06288000
501.20000000,0.00758600,0.12070000,66070.20000000,0.25400000,0.00000385,4154.43000000,0.06288600
501.40000000,0.00759400,0.12040000,66018.41000000,0.25480000,0.00000386,4162.69000000,0.06306100
498.00000000,0.00757500,0.12030000,65773.10000000,0.25300000,0.00000385,4139.85000000,0.06293400
500.50000000,0.00760700,0.11940000,65780.17000000,0.25500000,0.00000388,4191.47000000,0.06372400
503.50000000,0.00764800,0.11980000,65841.83000000,0.25550000,0.00000388,4201.45000000,0.06380400
501.40000000,0.00764100,0.11960000,65647.86000000,0.25510000,0.00000389,4189.47000000,0.06381900
503.50000000,0.00767600,0.11910000,65592.37000000,0.25600000,0.00000391,4226.22000000,0.06444000
504.10000000,0.00770400,0.11920000,65425.14000000,0.25680000,0.00000392,4228.47000000,0.06463500
504.30000000,0.00771500,0.11960000,65382.30000000,0.25660000,0.00000392,4214.05000000,0.06446000
501.30000000,0.00771400,0.11950000,65001.89000000,0.25310000,0.00000390,4197.76000000,0.06456500
500.30000000,0.00770600,0.11920000,64939.99000000,0.25240000,0.00000388,4200.17000000,0.06468400
497.70000000,0.00770100,0.11900000,64629.51000000,0.25150000,0.00000389,4183.84000000,0.06474200
500.20000000,0.00767700,0.11900000,65169.70000000,0.25350000,0.00000388,4203.66000000,0.06450300
499.50000000,0.00768900,0.11910000,64951.56000000,0.25350000,0.00000391,4195.77000000,0.06460100
496.60000000,0.00769300,0.11900000,64572.81000000,0.25140000,0.00000390,4175.43000000,0.06465700
495.60000000,0.00767400,0.11920000,64609.51000000,0.25090000,0.00000388,4154.18000000,0.06429100
497.40000000,0.00767800,0.11910000,64788.88000000,0.25240000,0.00000390,4176.47000000,0.06446500
498.10000000,0.00765600,0.11900000,65080.13000000,0.25290000,0.00000388,4186.31000000,0.06433000
496.90000000,0.00763700,0.11890000,65061.22000000,0.25270000,0.00000388,4178.46000000,0.06422300
495.10000000,0.00764700,0.11910000,64763.33000000,0.25150000,0.00000388,4159.58000000,0.06422600
495.60000000,0.00762200,0.11890000,65012.74000000,0.25200000,0.00000387,4171.50000000,0.06415900
495.60000000,0.00761700,0.11890000,65050.57000000,0.25240000,0.00000388,4168.28000000,0.06407600
496.20000000,0.00761800,0.11850000,65140.98000000,0.25300000,0.00000388,4184.39000000,0.06423300
495.30000000,0.00761800,0.11860000,65011.28000000,0.25230000,0.00000389,4176.27000000,0.06423400
496.40000000,0.00764100,0.11880000,64962.28000000,0.25340000,0.00000390,4179.59000000,0.06434400
497.00000000,0.00766600,0.11900000,64839.89000000,0.25330000,0.00000391,4177.45000000,0.06442500
493.50000000,0.00762500,0.11850000,64736.01000000,0.25290000,0.00000391,4166.38000000,0.06435400
492.60000000,0.00763200,0.11830000,64543.61000000,0.25180000,0.00000391,4164.70000000,0.06452700
489.80000000,0.00762000,0.11830000,64288.75000000,0.25060000,0.00000390,4139.82000000,0.06439200
491.00000000,0.00758700,0.11800000,64699.56000000,0.25180000,0.00000390,4157.96000000,0.06426700
487.30000000,0.00753400,0.11740000,64648.53000000,0.25140000,0.00000389,4149.33000000,0.06418200
490.60000000,0.00753300,0.11780000,65125.00000000,0.25270000,0.00000388,4166.73000000,0.06398500
492.10000000,0.00754900,0.11800000,65163.54000000,0.25260000,0.00000387,4168.81000000,0.06398200
492.20000000,0.00755800,0.11830000,65105.18000000,0.25190000,0.00000387,4163.03000000,0.06393900
493.50000000,0.00754200,0.11800000,65432.75000000,0.25400000,0.00000389,4183.35000000,0.06393200
494.70000000,0.00753100,0.11840000,65680.45000000,0.25380000,0.00000387,4180.18000000,0.06364300
495.90000000,0.00751300,0.11810000,66007.57000000,0.25300000,0.00000383,4198.15000000,0.06360000
495.40000000,0.00751900,0.11810000,65887.96000000,0.25360000,0.00000385,4196.14000000,0.06368400
496.90000000,0.00748100,0.11770000,66413.48000000,0.25440000,0.00000384,4221.40000000,0.06355400
496.70000000,0.00748500,0.11750000,66349.29000000,0.25660000,0.00000387,4228.67000000,0.06373600
496.80000000,0.00747100,0.11620000,66483.13000000,0.25670000,0.00000385,4278.70000000,0.06435400
495.80000000,0.00749200,0.11530000,66197.42000000,0.25510000,0.00000386,4298.00000000,0.06493300
493.40000000,0.00748000,0.11510000,65985.00000000,0.25480000,0.00000387,4289.88000000,0.06501700
494.70000000,0.00748300,0.11530000,66095.39000000,0.25480000,0.00000386,4286.06000000,0.06485000
495.60000000,0.00750600,0.11510000,65999.99000000,0.25590000,0.00000387,4302.66000000,0.06519600
491.80000000,0.00749800,0.11420000,65605.57000000,0.25630000,0.00000390,4307.80000000,0.06566000
491.90000000,0.00750000,0.11380000,65585.23000000,0.25610000,0.00000391,4325.51000000,0.06595400
495.90000000,0.00751800,0.11370000,65960.03000000,0.25670000,0.00000390,4358.15000000,0.06608700
490.40000000,0.00756700,0.11530000,64809.03000000,0.25150000,0.00000389,4253.03000000,0.06561300
488.40000000,0.00753300,0.11590000,64811.71000000,0.25040000,0.00000386,4210.61000000,0.06498100
487.10000000,0.00755200,0.11720000,64507.09000000,0.24860000,0.00000386,4159.41000000,0.06449400
489.90000000,0.00755100,0.11660000,64860.23000000,0.25090000,0.00000386,4200.00000000,0.06475000
484.20000000,0.00744800,0.11480000,65032.46000000,0.25180000,0.00000387,4216.89000000,0.06484900
485.50000000,0.00746400,0.11480000,65056.69000000,0.25220000,0.00000387,4224.30000000,0.06493700
484.10000000,0.00745300,0.11470000,64987.37000000,0.25160000,0.00000386,4219.89000000,0.06492800
487.40000000,0.00745800,0.11450000,65362.16000000,0.25300000,0.00000387,4258.30000000,0.06515200
486.00000000,0.00744800,0.11450000,65264.12000000,0.25240000,0.00000386,4241.70000000,0.06501100
483.90000000,0.00747500,0.11490000,64755.96000000,0.25090000,0.00000388,4216.02000000,0.06510900
482.30000000,0.00747700,0.11500000,64500.00000000,0.24950000,0.00000387,4193.11000000,0.06499400
476.80000000,0.00750000,0.11550000,63591.04000000,0.24660000,0.00000388,4130.41000000,0.06494500
478.10000000,0.00747400,0.11560000,63965.50000000,0.24700000,0.00000387,4136.05000000,0.06466100
475.70000000,0.00747400,0.11570000,63643.64000000,0.24620000,0.00000387,4113.87000000,0.06464900
475.80000000,0.00747400,0.11570000,63659.62000000,0.24670000,0.00000387,4108.07000000,0.06453500
468.50000000,0.00750700,0.11620000,62375.69000000,0.24220000,0.00000388,4034.30000000,0.06466600
471.60000000,0.00750000,0.11590000,62893.75000000,0.24420000,0.00000389,4064.13000000,0.06463200
473.60000000,0.00751900,0.11590000,62963.54000000,0.24510000,0.00000389,4088.79000000,0.06494600
474.90000000,0.00749600,0.11500000,63357.26000000,0.24640000,0.00000388,4129.94000000,0.06518100
476.40000000,0.00749300,0.11540000,63575.67000000,0.24630000,0.00000387,4131.81000000,0.06499700
473.60000000,0.00748400,0.11550000,63284.03000000,0.24550000,0.00000388,4099.60000000,0.06478200
470.40000000,0.00749500,0.11600000,62794.00000000,0.24370000,0.00000388,4057.83000000,0.06463000
473.10000000,0.00749900,0.11550000,63106.40000000,0.24540000,0.00000388,4095.13000000,0.06490300
473.20000000,0.00751200,0.11570000,62976.45000000,0.24500000,0.00000389,4090.17000000,0.06494900
471.80000000,0.00751300,0.11590000,62794.25000000,0.24410000,0.00000389,4072.66000000,0.06486000
470.30000000,0.00752600,0.11610000,62474.45000000,0.24340000,0.00000389,4045.97000000,0.06476100
473.50000000,0.00751000,0.11580000,63020.48000000,0.24550000,0.00000389,4087.33000000,0.06486500
475.90000000,0.00754300,0.11590000,63096.92000000,0.24560000,0.00000389,4105.75000000,0.06508400
473.50000000,0.00755200,0.11610000,62686.90000000,0.24450000,0.00000389,4077.49000000,0.06504500
473.30000000,0.00754600,0.11650000,62721.88000000,0.24420000,0.00000390,4062.89000000,0.06477400
476.30000000,0.00752000,0.11620000,63335.10000000,0.24570000,0.00000388,4102.21000000,0.06476500
477.40000000,0.00752500,0.11610000,63429.14000000,0.24580000,0.00000387,4107.90000000,0.06476900
476.30000000,0.00753500,0.11590000,63221.35000000,0.24540000,0.00000389,4108.34000000,0.06498900
474.90000000,0.00756000,0.11630000,62786.47000000,0.24440000,0.00000390,4080.47000000,0.06497700
473.90000000,0.00755200,0.11610000,62756.17000000,0.24430000,0.00000390,4078.60000000,0.06499700
472.50000000,0.00754900,0.11610000,62590.60000000,0.24340000,0.00000389,4070.94000000,0.06504000
473.70000000,0.00756700,0.11610000,62614.51000000,0.24440000,0.00000391,4082.13000000,0.06519700
474.30000000,0.00756900,0.11590000,62652.68000000,0.24440000,0.00000390,4089.97000000,0.06527400
476.80000000,0.00758200,0.11590000,62887.92000000,0.24530000,0.00000390,4114.01000000,0.06541500
476.40000000,0.00758000,0.11600000,62860.03000000,0.24520000,0.00000389,4106.83000000,0.06535500
475.20000000,0.00759700,0.11630000,62541.89000000,0.24450000,0.00000390,4080.78000000,0.06524300
476.10000000,0.00758600,0.11640000,62745.74000000,0.24510000,0.00000391,4092.12000000,0.06521500
476.40000000,0.00756800,0.11620000,62944.37000000,0.24560000,0.00000390,4100.18000000,0.06513500
477.00000000,0.00756800,0.11610000,63029.24000000,0.24630000,0.00000390,4108.10000000,0.06519500
473.90000000,0.00757700,0.11630000,62539.64000000,0.24430000,0.00000391,4079.50000000,0.06521100
473.50000000,0.00758300,0.11640000,62455.09000000,0.24400000,0.00000390,4070.71000000,0.06518200
474.70000000,0.00758400,0.11630000,62616.01000000,0.24530000,0.00000391,4083.32000000,0.06520400
472.00000000,0.00757800,0.11620000,62277.45000000,0.24240000,0.00000389,4058.51000000,0.06517600
472.70000000,0.00756600,0.11620000,62467.81000000,0.24320000,0.00000389,4072.99000000,0.06520100
470.90000000,0.00757100,0.11620000,62199.17000000,0.24240000,0.00000389,4053.37000000,0.06514800
472.80000000,0.00756600,0.11600000,62447.97000000,0.24350000,0.00000390,4080.61000000,0.06535300
474.40000000,0.00757600,0.11570000,62634.87000000,0.24430000,0.00000391,4101.87000000,0.06549900
475.60000000,0.00757200,0.11550000,62831.97000000,0.24540000,0.00000391,4121.08000000,0.06559200
476.00000000,0.00758200,0.11560000,62790.26000000,0.24510000,0.00000391,4116.67000000,0.06555800
477.80000000,0.00759400,0.11540000,62928.91000000,0.24660000,0.00000392,4139.21000000,0.06577300
478.80000000,0.00760700,0.11560000,62950.80000000,0.24630000,0.00000391,4138.99000000,0.06575000
476.70000000,0.00759500,0.11560000,62775.48000000,0.24520000,0.00000390,4122.49000000,0.06567100
475.80000000,0.00760600,0.11590000,62569.32000000,0.24440000,0.00000391,4104.06000000,0.06558900
476.80000000,0.00759200,0.11560000,62792.62000000,0.24550000,0.00000391,4121.15000000,0.06563500
476.90000000,0.00757600,0.11550000,62959.04000000,0.24590000,0.00000390,4126.00000000,0.06554000
475.40000000,0.00757200,0.11550000,62775.00000000,0.24490000,0.00000390,4112.73000000,0.06550600
475.50000000,0.00756700,0.11570000,62826.45000000,0.24460000,0.00000390,4111.58000000,0.06543100
478.50000000,0.00757300,0.11560000,63186.26000000,0.24550000,0.00000388,4137.54000000,0.06548000
479.10000000,0.00759200,0.11560000,63092.68000000,0.24530000,0.00000388,4140.00000000,0.06561400
479.80000000,0.00758500,0.11530000,63260.01000000,0.24580000,0.00000388,4157.45000000,0.06572700
480.30000000,0.00759500,0.11560000,63235.77000000,0.24540000,0.00000388,4156.30000000,0.06572000
479.30000000,0.00758600,0.11530000,63174.35000000,0.24580000,0.00000390,4154.32000000,0.06575400
479.00000000,0.00760200,0.11560000,63014.99000000,0.24560000,0.00000390,4145.71000000,0.06579400
478.60000000,0.00761000,0.11540000,62911.73000000,0.24530000,0.00000390,4144.13000000,0.06587100
479.10000000,0.00759500,0.11540000,63035.58000000,0.24530000,0.00000389,4149.35000000,0.06581700
479.30000000,0.00759800,0.11570000,63075.27000000,0.24570000,0.00000389,4144.17000000,0.06570100
477.80000000,0.00760100,0.11580000,62843.50000000,0.24500000,0.00000389,4125.81000000,0.06565600
478.60000000,0.00760600,0.11590000,62916.60000000,0.24550000,0.00000390,4132.53000000,0.06568600
479.70000000,0.00761100,0.11610000,63019.00000000,0.24600000,0.00000390,4132.29000000,0.06557800
479.20000000,0.00761100,0.11580000,62958.60000000,0.24640000,0.00000391,4138.62000000,0.06574200
477.80000000,0.00761800,0.11620000,62709.03000000,0.24560000,0.00000391,4113.65000000,0.06560000
479.10000000,0.00765600,0.11650000,62582.24000000,0.24560000,0.00000392,4112.07000000,0.06571200
481.70000000,0.00767900,0.11700000,62734.20000000,0.24600000,0.00000392,4118.97000000,0.06565800
483.40000000,0.00772300,0.11760000,62632.17000000,0.24590000,0.00000393,4112.88000000,0.06566600
486.60000000,0.00775200,0.11790000,62797.00000000,0.24680000,0.00000393,4127.96000000,0.06573500
489.80000000,0.00774900,0.11830000,63231.23000000,0.24840000,0.00000392,4142.25000000,0.06551200
489.30000000,0.00772300,0.11810000,63348.26000000,0.24780000,0.00000391,4142.19000000,0.06536700
492.10000000,0.00774700,0.11850000,63540.26000000,0.24880000,0.00000392,4152.17000000,0.06534600
491.50000000,0.00775100,0.11870000,63389.99000000,0.24740000,0.00000391,4137.39000000,0.06527600
495.90000000,0.00781500,0.11950000,63448.01000000,0.24830000,0.00000392,4144.35000000,0.06531500
497.10000000,0.00782100,0.11990000,63568.73000000,0.24820000,0.00000391,4145.39000000,0.06520800
495.10000000,0.00779900,0.11970000,63485.25000000,0.24760000,0.00000389,4135.01000000,0.06514300
494.40000000,0.00780000,0.11970000,63382.16000000,0.24720000,0.00000390,4131.54000000,0.06515100
492.80000000,0.00778900,0.11950000,63248.92000000,0.24660000,0.00000390,4124.21000000,0.06520600
493.80000000,0.00780200,0.11980000,63300.10000000,0.24670000,0.00000389,4122.61000000,0.06513000
492.10000000,0.00778200,0.11950000,63245.35000000,0.24650000,0.00000390,4117.66000000,0.06511200
489.20000000,0.00777000,0.11940000,62945.00000000,0.24570000,0.00000391,4094.91000000,0.06505000
491.50000000,0.00777900,0.11970000,63144.34000000,0.24590000,0.00000390,4106.31000000,0.06502700
491.90000000,0.00778500,0.11960000,63192.55000000,0.24620000,0.00000389,4110.74000000,0.06505400
491.10000000,0.00775500,0.11930000,63316.92000000,0.24630000,0.00000389,4116.62000000,0.06501000
492.30000000,0.00777100,0.11940000,63361.17000000,0.24660000,0.00000389,4122.29000000,0.06506100
491.00000000,0.00776100,0.11920000,63242.58000000,0.24670000,0.00000390,4120.00000000,0.06515100
492.50000000,0.00777300,0.11930000,63379.44000000,0.24710000,0.00000389,4125.57000000,0.06508300
490.90000000,0.00775800,0.11930000,63285.70000000,0.24590000,0.00000389,4115.34000000,0.06502900
491.60000000,0.00776100,0.11940000,63342.40000000,0.24580000,0.00000388,4116.69000000,0.06498100
492.00000000,0.00776100,0.11940000,63403.00000000,0.24580000,0.00000387,4120.73000000,0.06499900
